latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,
2015-02-14T08:00,11.8,67,3,0,0,0,63,23.5
2015-02-14T09:00,9.5,60,-1.4,0,0,0.07,68,24.5
2015-02-14T10:00,8.5,57,-3.7,0,0,0,59,25.7
2015-02-14T11:00,7.6,53,-5.8,0,0,0,43,25.7
2015-02-14T12:00,7.1,52,-6.9,0,0,0,85,25.4
2015-02-14T13:00,8.6,51,-5.9,0,0,0,90,24.8
2015-02-14T14:00,8.2,51,-6.1,0,0,0,83,23.8
2015-02-14T15:00,7.5,52,-6.5,0,0,0,78,23
2015-02-14T16:00,6.6,53,-6.8,0,0,0,100,17.7
2015-02-14T17:00,5.4,56,-6.8,0,0,0,38,15.5
2015-02-14T18:00,4,59,-7.1,0,0,0,82,15.2
2015-02-14T19:00,3.1,61,-7.5,0,0,0,81,15.3
2015-02-14T20:00,2.2,62,-7.7,0,0,0,27,15.7
2015-02-14T21:00,1.8,64,-7.6,0,0,0,34,16.4
2015-02-14T22:00,1.3,66,-7.5,0,0,0,34,16.5
2015-02-14T23:00,0.5,68,-7.7,0,0,0,26,16
2015-02-15T00:00,-0.2,69,-7.9,0,0,0,25,15.4
2015-02-15T01:00,0.1,71,-7.2,0,0,0,25,15.3
2015-02-15T02:00,-0.9,71,-7.9,0,0,0,42,15.5
2015-02-15T03:00,-1.9,73,-8.5,0,0,0,24,15.3
2015-02-15T04:00,-2.5,74,-8.8,0,0,0,57,14.2
2015-02-15T05:00,-3,75,-8.9,0,0,0,90,14
2015-02-15T06:00,-2.7,76,-8.5,0,0,0,76,13.8
2015-02-15T07:00,-2.1,78,-7.3,0,0,0,100,12.5
2015-02-15T08:00,0.3,78,-5,0,0,0,100,10.4
2015-02-15T09:00,4.2,74,-2.3,0,0,0,100,8.1
2015-02-15T10:00,7,72,-0.1,0,0,0.07,100,6.2
2015-02-15T11:00,9,72,1.8,0,0,0.07,100,5.5
2015-02-15T12:00,10.1,70,2.3,0.1,0,0.07,99,7.6
2015-02-15T13:00,12.1,66,3,0,0,0.07,97,7.2
2015-02-15T14:00,12.3,65,2.7,0,0,0.07,100,6.7
2015-02-15T15:00,12.4,63,2.3,0,0,0,100,5.3
2015-02-15T16:00,12.1,64,2.2,0,0,0,100,3.4
2015-02-15T17:00,11.5,68,3.1,0,0,0,100,3.8
2015-02-15T18:00,9.9,73,2.9,0,0,0,99,3.8
2015-02-15T19:00,8.5,73,1.7,0,0,0,100,4.9
2015-02-15T20:00,7.4,73,0.6,0,0,0,100,4.6
2015-02-15T21:00,6.4,74,-0.2,0,0,0,100,4.7
2015-02-15T22:00,5.8,74,-0.7,0,0,0,100,4.1
2015-02-15T23:00,5.3,73,-1.4,0,0,0,100,4.8
2015-02-16T00:00,4.6,72,-2.5,0,0,0,99,5.4
2015-02-16T01:00,5.8,73,-1.1,0,0,0,99,5.9
2015-02-16T02:00,5.1,72,-1.8,0,0,0,100,6.8
2015-02-16T03:00,4.2,71,-3,0,0,0,99,7.6
2015-02-16T04:00,3.7,71,-3.5,0,0,0,99,4.8
2015-02-16T05:00,3.2,72,-3.8,0,0,0,24,5.7
2015-02-16T06:00,2.2,73,-4.5,0,0,0,100,6.5
2015-02-16T07:00,2.1,74,-4.4,0,0,0,100,6
2015-02-16T08:00,3.3,73,-3.2,0,0,0,100,3.8
2015-02-16T09:00,6.3,69,-1.8,0,0,0,89,4.9
2015-02-16T10:00,8.4,62,-1.9,0,0,0,98,4.3
2015-02-16T11:00,9.9,59,-1.7,0,0,0,98,3.6
2015-02-16T12:00,11.3,55,-1.5,0,0,0,100,3
2015-02-16T13:00,13.7,52,-0.9,0,0,0,100,2.7
2015-02-16T14:00,14.3,52,-0.2,0,0,0,100,2.8
2015-02-16T15:00,14.8,52,0.2,0,0,0,100,2.7
2015-02-16T16:00,15,51,0.2,0,0,0,98,2.8
2015-02-16T17:00,13.9,63,3.5,0,0,0,98,3.5
2015-02-16T18:00,13,57,0.4,0,0,0,100,5
2015-02-16T19:00,10,62,-0.5,0,0,0,76,5
2015-02-16T20:00,5.5,70,-2.3,0,0,0,80,4.9
2015-02-16T21:00,3.1,76,-2.6,0,0,0,89,5.3
2015-02-16T22:00,1.6,79,-3.4,0,0,0,84,6.5
2015-02-16T23:00,1.5,80,-3.3,0,0,0,64,7.6
2015-02-17T00:00,2.1,80,-2.6,0,0,0,53,8.2
2015-02-17T01:00,4.8,83,0.6,0,0,0,62,8.6
2015-02-17T02:00,5.6,83,1.5,0,0,0,74,9
2015-02-17T03:00,6.3,83,2.2,0,0,0,88,8.9
2015-02-17T04:00,6.8,84,3,0,0,0,79,6.2
2015-02-17T05:00,6.8,84,3,0,0,0,76,6.1
2015-02-17T06:00,7.2,84,3.3,0,0,0,85,5.9
2015-02-17T07:00,8.2,84,4.3,0,0,0,95,5.4
2015-02-17T08:00,10.6,82,6.1,0,0,0,97,6.3
2015-02-17T09:00,12.6,78,7.1,0,0,0,96,6.8
2015-02-17T10:00,13.9,74,7.3,0,0,0,92,8.6
2015-02-17T11:00,15.1,70,7,0,0,0,80,8.9
2015-02-17T12:00,15.9,65,6.1,0,0,0,82,9.3
2015-02-17T13:00,18.7,60,7.2,0,0,0,100,9.7
2015-02-17T14:00,18.8,59,6.7,0,0,0,99,10.2
2015-02-17T15:00,18.4,58,6.3,0,0,0,97,10.7
2015-02-17T16:00,17.5,61,6.5,0,0,0,100,10.4
2015-02-17T17:00,16.5,66,7.1,0,0,0,91,10.7
2015-02-17T18:00,15.1,71,7.5,0,0,0,98,11.2
2015-02-17T19:00,13.6,76,7.3,0,0,0,96,11.5
2015-02-17T20:00,12,77,6.2,0,0,0,78,11
2015-02-17T21:00,10.6,77,4.9,0,0,0,83,11.6
2015-02-17T22:00,9.4,77,3.8,0,0,0,90,11.4
2015-02-17T23:00,8.4,78,2.9,0,0,0,90,11.7
2015-02-18T00:00,7.5,78,2.1,0,0,0,99,11.4
2015-02-18T01:00,6.7,77,1.2,0,0,0,98,10.9
2015-02-18T02:00,6.1,76,0.2,0,0,0,96,10.7
2015-02-18T03:00,5.2,76,-0.6,0,0,0,93,10.8
2015-02-18T04:00,4.1,77,-1.4,0,0,0,63,10.5
2015-02-18T05:00,3.4,78,-2,0,0,0,65,10
2015-02-18T06:00,2.7,77,-2.8,0,0,0,15,10.3
2015-02-18T07:00,2.5,77,-3.1,0,0,0,20,10.6
2015-02-18T08:00,3.4,75,-2.8,0,0,0,27,12.3
2015-02-18T09:00,4.9,69,-3,0,0,0,42,14.3
2015-02-18T10:00,6,66,-3,0,0,0,58,17.4
2015-02-18T11:00,6.7,64,-2.9,0,0,0,87,18.8
2015-02-18T12:00,7,62,-3.2,0,0,0,89,19
2015-02-18T13:00,7.6,55,-5.1,0,0,0,92,18.9
2015-02-18T14:00,7.6,57,-4.5,0,0,0,83,18.8
2015-02-18T15:00,7.1,58,-4.5,0,0,0,80,17.5
2015-02-18T16:00,5.9,57,-5.9,0,0,0,96,15.1
2015-02-18T17:00,4.4,56,-7.8,0,0,0,94,12.8
2015-02-18T18:00,2.7,58,-8.8,0,0,0,90,11.9
2015-02-18T19:00,1.1,58,-10.2,0,0,0,95,11.9
2015-02-18T20:00,-0.2,60,-10.7,0,0,0,28,11.4
2015-02-18T21:00,-1.4,61,-11.5,0,0,0,22,10.9
2015-02-18T22:00,-2.3,62,-12.2,0,0,0,18,11.5
2015-02-18T23:00,-3.4,62,-13.1,0,0,0,14,13.2
2015-02-19T00:00,-4.2,63,-13.7,0,0,0,9,14.6
2015-02-19T01:00,-5.4,67,-13.6,0,0,0,13,15.1
2015-02-19T02:00,-6.3,67,-14.4,0,0,0,12,15.4
2015-02-19T03:00,-7.2,68,-15,0,0,0,11,15.2
2015-02-19T04:00,-7.9,68,-15.8,0,0,0,13,12
2015-02-19T05:00,-8.5,68,-16.3,0,0,0,10,11.7
2015-02-19T06:00,-9.1,68,-16.8,0,0,0,12,11.5
2015-02-19T07:00,-9.7,69,-17.2,0,0,0,14,11.6
2015-02-19T08:00,-9,68,-16.8,0,0,0,14,12.5
2015-02-19T09:00,-7.4,64,-16.3,0,0,0,14,13
2015-02-19T10:00,-5.3,59,-15.9,0,0,0,14,13.5
2015-02-19T11:00,-3.3,54,-15.9,0,0,0,17,14.4
2015-02-19T12:00,-1.2,52,-14.8,0,0,0,12,13.6
2015-02-19T13:00,1.4,50,-12.9,0,0,0,12,13.2
2015-02-19T14:00,2.9,49,-11.9,0,0,0,19,12.5
2015-02-19T15:00,3.7,51,-10.4,0,0,0,24,11.5
2015-02-19T16:00,3.8,53,-9.5,0,0,0,22,8.1
2015-02-19T17:00,3.1,59,-8.1,0,0,0,27,5.8
2015-02-19T18:00,1.1,65,-7.9,0,0,0,26,5.6
2015-02-19T19:00,-0.9,70,-8.4,0,0,0,17,5.6
2015-02-19T20:00,-2.9,73,-9.4,0,0,0,20,6.5
2015-02-19T21:00,-4.1,75,-10.2,0,0,0,18,6.9
2015-02-19T22:00,-5.2,75,-11,0,0,0,22,6.9
2015-02-19T23:00,-6.7,77,-12,0,0,0,55,5.9
2015-02-20T00:00,-8,79,-12.9,0,0,0,87,5.4
2015-02-20T01:00,-9,79,-13.9,0,0,0,59,5.6
2015-02-20T02:00,-9.9,80,-14.5,0,0,0,51,5.8
2015-02-20T03:00,-10.5,80,-14.9,0,0,0,49,5.7
2015-02-20T04:00,-10.6,80,-15,0,0,0,21,5.2
2015-02-20T05:00,-10.7,80,-15.2,0,0,0,69,5.1
2015-02-20T06:00,-9.8,78,-14.7,0,0,0,91,6.5
2015-02-20T07:00,-8.3,77,-13.7,0,0,0,90,8.5
2015-02-20T08:00,-4.3,72,-11.1,0,0,0,93,10.5
2015-02-20T09:00,0.6,67,-7.7,0,0,0,100,11.6
2015-02-20T10:00,4.8,64,-4.8,0,0,0,100,13.1
2015-02-20T11:00,8.9,62,-1.4,0,0,0,100,14.5
2015-02-20T12:00,12.2,61,1.4,0,0,0.07,100,15.8
2015-02-20T13:00,13.9,61,3,0.1,0,0.07,97,16.4
2015-02-20T14:00,15.6,62,4.8,0.1,0,0.07,97,16.4
2015-02-20T15:00,16.6,63,6.2,0,0,0.07,95,16.7
2015-02-20T16:00,17.2,65,7.5,0,0,0,95,15
2015-02-20T17:00,17.2,68,8.5,0,0,0,99,14
2015-02-20T18:00,17.1,71,9.4,0,0,0,95,13.1
2015-02-20T19:00,17,73,10,0,0,0,97,12.5
2015-02-20T20:00,17.4,75,10.7,0,0,0,97,12
2015-02-20T21:00,18.1,75,11.5,0,0,0,100,11.8
2015-02-20T22:00,18.6,77,12.6,0,0,0,100,12.1
2015-02-20T23:00,19.3,79,13.8,0,0,0,100,11.8
2015-02-21T00:00,19.7,81,14.8,0,0,0,96,10.7
2015-02-21T01:00,17.5,81,12.7,0,0,0,95,8.7
2015-02-21T02:00,17.5,83,13.3,0,0,0,99,8.6
2015-02-21T03:00,17.5,85,13.7,0,0,0,99,7.8
2015-02-21T04:00,17.5,86,14.1,0,0,0,100,3.5
2015-02-21T05:00,17.2,88,14.1,0,0,0,100,3.6
2015-02-21T06:00,17,88,14,0,0,0,100,3.2
2015-02-21T07:00,17.5,88,14.6,0,0,0,100,2.8
2015-02-21T08:00,19,87,15.7,0,0,0,100,3.4
2015-02-21T09:00,20.2,86,16.6,0,0,0,100,1.8
2015-02-21T10:00,22.3,82,17.7,0,0,0,100,0.5
2015-02-21T11:00,23.8,81,19,0,0,0,94,0.8
2015-02-21T12:00,25.6,80,20.3,0,0,0,25,1.6
2015-02-21T13:00,26.8,76,20.2,0,0,0,47,1.6
2015-02-21T14:00,27.6,75,20.7,0,0,0,81,1.1
2015-02-21T15:00,28.3,75,21.2,0,0,0,95,0.5
2015-02-21T16:00,28.9,74,21.6,0,0,0,73,3.7
2015-02-21T17:00,29.1,78,23,0,0,0,99,3.1
2015-02-21T18:00,28.3,86,24.7,0,0,0.07,98,3.9
2015-02-21T19:00,28.4,86,24.8,0,0,0.07,95,4.1
2015-02-21T20:00,28.3,85,24.3,0,0,0,99,3.7
2015-02-21T21:00,27.6,87,24.4,0,0,0,99,3.2
2015-02-21T22:00,27,90,24.6,0,0,0,99,2.2
2015-02-21T23:00,26.5,92,24.6,0,0,0.07,100,0.9
2015-02-22T00:00,25.9,94,24.5,0,0,0.07,100,3.4
2015-02-22T01:00,25.6,92,23.5,0,0,0,100,8.1
2015-02-22T02:00,25.2,88,22.2,0,0,0,99,11.4
2015-02-22T03:00,23.5,84,19.3,0,0,0,97,12.8
2015-02-22T04:00,21.5,83,17,0,0,0,97,13.4
2015-02-22T05:00,19.6,82,15,0,0,0,87,12.7
2015-02-22T06:00,17.7,83,13.3,0,0,0,83,11.9
2015-02-22T07:00,15.7,83,11.5,0,0,0,93,11.3
2015-02-22T08:00,15,80,10,0,0,0,95,10.6
2015-02-22T09:00,14.9,76,8.8,0,0,0,98,11.2
2015-02-22T10:00,15.4,72,7.8,0,0,0,100,11.2
2015-02-22T11:00,15.8,68,7.3,0,0,0,84,10.8
2015-02-22T12:00,16.1,66,6.7,0,0,0,94,10.9
2015-02-22T13:00,18.3,62,7.6,0,0,0,76,11
2015-02-22T14:00,18,61,6.8,0,0,0,81,11.3
2015-02-22T15:00,17.5,59,5.6,0,0,0,84,12.2
2015-02-22T16:00,16.3,59,4.4,0,0,0,91,11.2
2015-02-22T17:00,14.3,62,3.8,0,0,0,69,11.2
2015-02-22T18:00,11.5,65,2.2,0,0,0,40,11.1
2015-02-22T19:00,8.8,66,-0.1,0,0,0,14,11.3
2015-02-22T20:00,6.6,67,-2.2,0,0,0,15,11.4
2015-02-22T21:00,4.5,67,-4,0,0,0,29,11.4
2015-02-22T22:00,3,68,-5.2,0,0,0,23,11
2015-02-22T23:00,1.6,68,-6.4,0,0,0,8,11.5
2015-02-23T00:00,0.3,69,-7.4,0,0,0,2,12.4
2015-02-23T01:00,0.3,71,-6.8,0,0,0,5,12.8
2015-02-23T02:00,-1.4,72,-8.2,0,0,0,7,12.4
2015-02-23T03:00,-2.9,73,-9.5,0,0,0,9,11.9
2015-02-23T04:00,-4.3,73,-10.7,0,0,0,18,9.7
2015-02-23T05:00,-5.7,73,-12.1,0,0,0,14,9.3
2015-02-23T06:00,-6.8,73,-13.2,0,0,0,14,9.4
2015-02-23T07:00,-7.7,72,-14.2,0,0,0,6,9.5
2015-02-23T08:00,-6.8,70,-14,0,0,0,5,9.5
2015-02-23T09:00,-4.4,65,-13.1,0,0,0,1,8.7
2015-02-23T10:00,-1.7,61,-12,0,0,0,1,7.8
2015-02-23T11:00,1.1,57,-10.7,0,0,0,0,6.6
2015-02-23T12:00,3.6,55,-9,0,0,0,1,5.7
2015-02-23T13:00,8.5,52,-5.7,0,0,0,0,6.2
2015-02-23T14:00,9.9,52,-4.2,0,0,0,0,7
2015-02-23T15:00,10.7,53,-3.2,0,0,0,9,7.7
2015-02-23T16:00,10.8,56,-2,0,0,0,0,6.7
2015-02-23T17:00,9.7,63,-0.4,0,0,0,0,8.1
2015-02-23T18:00,7.2,70,-0.5,0,0,0,0,9.3
2015-02-23T19:00,5,74,-1.4,0,0,0,14,9.7
2015-02-23T20:00,3.4,75,-2.8,0,0,0,46,10.3
2015-02-23T21:00,2.2,74,-4.1,0,0,0,69,10.6
2015-02-23T22:00,1.7,73,-5,0,0,0,94,11.3
2015-02-23T23:00,2,71,-5.4,0,0,0,98,11.9
2015-02-24T00:00,3.2,66,-5.5,0,0,0,100,12.9
2015-02-24T01:00,3.5,66,-5.4,0,0,0,93,14.6
2015-02-24T02:00,3.6,65,-5.6,0,0,0,100,15.6
2015-02-24T03:00,3.9,64,-5.5,0,0,0,95,17
2015-02-24T04:00,4.3,64,-5.1,0,0,0,65,17
2015-02-24T05:00,4.4,64,-5,0,0,0,77,16.8
2015-02-24T06:00,4.9,64,-4.8,0,0,0,95,17.3
2015-02-24T07:00,5.8,63,-4.1,0,0,0,97,17.9
2015-02-24T08:00,7.9,61,-2.6,0,0,0,97,18.7
2015-02-24T09:00,10.3,62,-0.3,0,0,0,93,18.1
2015-02-24T10:00,13.6,59,2.1,0,0,0,97,18.5
2015-02-24T11:00,16.6,59,4.9,0,0,0,77,18
2015-02-24T12:00,19.4,60,7.8,0,0,0,85,18.2
2015-02-24T13:00,21.7,62,10.8,0,0,0,95,17.8
2015-02-24T14:00,24,65,13.9,0,0,0,59,17.8
2015-02-24T15:00,26,68,16.8,0,0,0,10,17.4
2015-02-24T16:00,27.1,72,19.3,0,0,0,56,14.6
2015-02-24T17:00,27.4,77,21.1,0,0,0,40,13.2
2015-02-24T18:00,27.2,81,22,0,0,0,34,14.3
2015-02-24T19:00,27.7,81,22.7,0,0,0,24,14.8
2015-02-24T20:00,27.9,77,21.5,0,0,0,9,14.9
2015-02-24T21:00,26.6,72,18.7,0,0,0,1,14
2015-02-24T22:00,24.8,70,16.4,0,0,0,0,13.3
2015-02-24T23:00,22.4,69,13.8,0,0,0,0,13.2
2015-02-25T00:00,19.4,69,10.8,0,0,0,1,12.7
2015-02-25T01:00,19.5,74,12.5,0,0,0,1,11.6
2015-02-25T02:00,17.6,76,11.4,0,0,0,5,10.5
2015-02-25T03:00,15.9,78,10.3,0,0,0,2,10.1
2015-02-25T04:00,14.4,79,9.2,0,0,0,11,9.6
2015-02-25T05:00,12.7,81,7.8,0,0,0,4,8.5
2015-02-25T06:00,11,81,6.4,0,0,0,8,6.5
2015-02-25T07:00,9.7,82,5.3,0,0,0,6,5.6
2015-02-25T08:00,10.7,81,6.1,0,0,0,4,5.6
2015-02-25T09:00,14.8,77,9,0,0,0,34,3.9
2015-02-25T10:00,17.7,71,9.8,0,0,0,79,2.4
2015-02-25T11:00,19.5,67,10.3,0,0,0,66,2.3
2015-02-25T12:00,20.7,66,11.2,0,0,0,70,3.4
2015-02-25T13:00,22.5,64,12.2,0,0,0,100,3.5
2015-02-25T14:00,22.6,67,13.2,0,0,0,100,5.6
2015-02-25T15:00,22.1,70,13.9,0.1,0,0.07,100,6.8
2015-02-25T16:00,21.3,74,14.4,0.3,0,0.21,100,6.8
2015-02-25T17:00,20.7,77,14.5,0.4,0,0.28,100,7.2
2015-02-25T18:00,20.2,79,14.7,0.4,0,0.28,100,6.6
2015-02-25T19:00,20,80,14.7,0.4,0,0.28,100,6.5
2015-02-25T20:00,19.7,80,14.7,0.4,0,0.28,100,7.8
2015-02-25T21:00,19.3,81,14.6,0.4,0,0.28,100,9.3
2015-02-25T22:00,19,81,14.2,0.3,0,0.21,100,10.1
2015-02-25T23:00,18.7,81,13.8,0.2,0,0.14,100,10.3
2015-02-26T00:00,18.3,80,13.1,0.2,0,0.14,100,10.6
2015-02-26T01:00,19.1,83,14.8,0.2,0,0.14,99,11.5
2015-02-26T02:00,18.6,82,14,0.2,0,0.14,99,12.2
2015-02-26T03:00,18.3,81,13.3,0.2,0,0.14,100,13.2
2015-02-26T04:00,17.7,79,12.3,0.2,0,0.14,97,13
2015-02-26T05:00,17,77,11.1,0.2,0,0.14,100,13.5
2015-02-26T06:00,15.8,76,9.7,0.1,0,0.07,98,12.9
2015-02-26T07:00,14.8,74,8.2,0,0,0.07,100,12.5
2015-02-26T08:00,14.3,73,7.1,0,0,0.07,99,12.3
2015-02-26T09:00,14.1,71,6.3,0,0,0,94,14.2
2015-02-26T10:00,14,70,6,0,0,0,98,14.5
2015-02-26T11:00,14.3,68,5.8,0,0,0,99,14.1
2015-02-26T12:00,14.6,67,5.6,0,0,0,100,13.5
2015-02-26T13:00,16.6,63,6,0,0,0.07,99,13.5
2015-02-26T14:00,16.2,64,6.3,0,0,0,95,13.7
2015-02-26T15:00,15.9,64,6,0,0,0,98,12.8
2015-02-26T16:00,15.5,65,5.8,0,0,0,93,10
2015-02-26T17:00,14.8,67,5.8,0,0,0,76,9
2015-02-26T18:00,13.8,70,5.7,0,0,0,66,8.6
2015-02-26T19:00,12.4,71,4.8,0,0,0,58,9.4
2015-02-26T20:00,10.5,74,3.8,0,0,0,22,10.2
2015-02-26T21:00,8.8,75,2.4,0,0,0,17,10.7
2015-02-26T22:00,7.2,75,1,0,0,0,9,10.5
2015-02-26T23:00,5.6,75,-0.5,0,0,0,8,10
2015-02-27T00:00,4,75,-2.1,0,0,0,5,9.5
2015-02-27T01:00,3.6,76,-2.2,0,0,0,2,9.3
2015-02-27T02:00,2.5,76,-3.4,0,0,0,1,9.4
2015-02-27T03:00,1.3,75,-4.7,0,0,0,2,9.9
2015-02-27T04:00,0.4,75,-5.7,0,0,0,0,8.9
2015-02-27T05:00,-0.9,75,-6.8,0,0,0,1,8.2
2015-02-27T06:00,-2.3,76,-7.9,0,0,0,1,7.4
2015-02-27T07:00,-3.3,76,-8.9,0,0,0,0,6.7
2015-02-27T08:00,-2.2,74,-8.4,0,0,0,0,7.1
2015-02-27T09:00,1.2,70,-6.3,0,0,0,0,6.4
2015-02-27T10:00,4.9,65,-4.1,0,0,0,0,5.8
2015-02-27T11:00,8.4,61,-2.3,0,0,0,0,6.1
2015-02-27T12:00,10.8,57,-1.5,0,0,0,3,6.5
2015-02-27T13:00,13.6,52,-0.9,0,0,0,50,6.5
2015-02-27T14:00,14.3,52,-0.3,0,0,0,32,6.2
2015-02-27T15:00,14.7,53,0.5,0,0,0,6,6.7
2015-02-27T16:00,14.5,55,1.4,0,0,0,3,5
2015-02-27T17:00,12.9,64,3,0,0,0,1,4.7
2015-02-27T18:00,9.4,72,2.1,0,0,0,0,7
2015-02-27T19:00,6.8,76,1,0,0,0,0,8.3
2015-02-27T20:00,4.4,78,-0.9,0,0,0,0,7.9
2015-02-27T21:00,2.2,79,-2.9,0,0,0,0,6.5
2015-02-27T22:00,0.8,79,-4.1,0,0,0,0,5.9
2015-02-27T23:00,-0.8,81,-5.2,0,0,0,0,5.9
2015-02-28T00:00,-2,82,-6,0,0,0,0,6.2
2015-02-28T01:00,-4.1,82,-8.3,0,0,0,0,5.6
2015-02-28T02:00,-4.6,82,-8.6,0,0,0,4,4.9
2015-02-28T03:00,-4.2,82,-8.4,0,0,0,17,5.6
2015-02-28T04:00,-3.6,82,-7.7,0,0,0,32,4.3
2015-02-28T05:00,-2.9,82,-7,0,0,0,51,3.1
2015-02-28T06:00,-4.8,81,-9,0,0,0,75,3.2
2015-02-28T07:00,-5.8,81,-10,0,0,0,88,4.3
2015-02-28T08:00,-2.5,80,-7.1,0,0,0,96,4.2
2015-02-28T09:00,0.8,79,-4.1,0,0,0,75,3.4
2015-02-28T10:00,7,75,0.6,0,0,0,2,3.8
2015-02-28T11:00,10.7,70,2.7,0,0,0,0,5.1
2015-02-28T12:00,13.5,67,4.6,0,0,0,0,6.2
2015-02-28T13:00,15.5,64,5.6,0,0,0,0,6.8
2015-02-28T14:00,17,64,6.9,0,0,0,1,6.5
2015-02-28T15:00,18.3,64,8,0,0,0,18,6.3
2015-02-28T16:00,18.8,66,9.2,0,0,0,100,5.6
2015-02-28T17:00,18.4,71,10.5,0,0,0,100,4.8
2015-02-28T18:00,17.6,77,11.5,0,0,0,100,4.3
2015-02-28T19:00,17.3,80,12.1,0,0,0.07,100,4.6
2015-02-28T20:00,17.6,82,13,0.2,0,0.14,100,6
2015-02-28T21:00,18.1,83,13.7,0.2,0,0.14,100,6.7
2015-02-28T22:00,17.6,84,13.7,0,0,0.07,96,7.1
2015-02-28T23:00,17.4,86,13.9,0,0,0.07,94,6.6
2015-03-01T00:00,17.5,87,14.2,0.1,0,0.07,91,6.1
2015-03-01T01:00,16.9,87,13.7,0,0,0.07,88,5.8
2015-03-01T02:00,15.2,88,12.2,0,0,0,29,4.3
2015-03-01T03:00,13.9,89,11.3,0,0,0,26,5.8
2015-03-01T04:00,13.7,90,11.3,0,0,0,51,2.3
2015-03-01T05:00,13.2,92,11.2,0,0,0,93,1.3
2015-03-01T06:00,12.9,92,11.1,0,0,0,88,0.8
2015-03-01T07:00,13.4,92,11.5,0,0,0,97,1.5
2015-03-01T08:00,14.3,88,11.5,0,0,0,100,1.8
2015-03-01T09:00,16,88,13.1,0,0,0.07,100,3
2015-03-01T10:00,19.2,82,14.5,0,0,0.07,100,2.9
2015-03-01T11:00,20.7,78,15,0,0,0,98,4
2015-03-01T12:00,22.4,74,15.5,0,0,0,99,4
2015-03-01T13:00,23.8,73,16.6,0,0,0,99,5.3
2015-03-01T14:00,25.2,73,17.6,0,0,0,100,7.1
2015-03-01T15:00,26,72,18.4,0,0,0,100,9.1
2015-03-01T16:00,26.1,73,18.6,0,0,0,100,9.9
2015-03-01T17:00,25.4,76,18.9,0,0,0,99,11
2015-03-01T18:00,24.3,79,18.7,0,0,0,99,11.6
2015-03-01T19:00,23.2,81,18.4,0,0,0,81,12.1
2015-03-01T20:00,22.3,82,17.7,0,0,0,62,13
2015-03-01T21:00,22,82,17.5,0,0,0,65,13.3
2015-03-01T22:00,21.8,82,17.2,0,0,0,33,12.6
2015-03-01T23:00,21.4,80,16.1,0,0,0,8,11.8
2015-03-02T00:00,19.8,80,14.6,0,0,0,0,10.8
2015-03-02T01:00,17.4,81,12.5,0,0,0,0,10.2
2015-03-02T02:00,15.7,80,10.8,0,0,0,0,10.1
2015-03-02T03:00,14.4,80,9.3,0,0,0,0,10.1
2015-03-02T04:00,13.1,79,7.9,0,0,0,0,8.7
2015-03-02T05:00,11.8,79,6.7,0,0,0,0,7.9
2015-03-02T06:00,10.8,79,5.6,0,0,0,0,7.5
2015-03-02T07:00,10,80,4.9,0,0,0,0,7.7
2015-03-02T08:00,11.6,78,6.1,0,0,0,22,7.6
2015-03-02T09:00,15.1,75,8.7,0,0,0,50,6.4
2015-03-02T10:00,18.6,72,11.1,0,0,0,64,5.2
2015-03-02T11:00,20.8,67,11.5,0,0,0,56,3.4
2015-03-02T12:00,22.1,63,11.6,0,0,0,77,1.3
2015-03-02T13:00,25.7,61,14.2,0,0,0,82,1.4
2015-03-02T14:00,26.4,62,15.1,0,0,0,89,2.5
2015-03-02T15:00,26.8,63,15.8,0,0,0,90,3.6
2015-03-02T16:00,26.7,66,16.8,0,0,0,83,5.2
2015-03-02T17:00,25.4,75,18.5,0,0,0,50,5
2015-03-02T18:00,23.1,79,17.7,0,0,0,91,5.4
2015-03-02T19:00,23,82,18.3,0,0,0,93,5.7
2015-03-02T20:00,23.2,83,18.9,0,0,0,100,6.7
2015-03-02T21:00,23,85,19.1,0,0,0,100,7.2
2015-03-02T22:00,22.9,84,18.8,0,0,0,100,7
2015-03-02T23:00,22.5,83,18.1,0,0,0,100,6.4
2015-03-03T00:00,22.3,81,17.5,0,0,0,100,7.2
2015-03-03T01:00,22.9,84,18.6,0,0,0,100,8.3
2015-03-03T02:00,22.8,82,18.2,0,0,0,100,9.9
2015-03-03T03:00,22.9,82,18.1,0,0,0.07,100,10.2
2015-03-03T04:00,23.1,82,18.4,0.3,0,0.21,100,9.5
2015-03-03T05:00,23.3,84,19.1,0.9,0,0.63,100,10.9
2015-03-03T06:00,23.6,88,20.4,1.9,0,1.33,100,13.2
2015-03-03T07:00,24.2,89,21.5,1.5,0.1,0.98,100,14.2
2015-03-03T08:00,25.5,88,22.5,1.4,0.5,0.63,100,14.7
2015-03-03T09:00,27.2,87,23.9,1.2,0.9,0.21,100,14.2
2015-03-03T10:00,29,87,25.6,0.5,0.4,0.07,100,15.8
2015-03-03T11:00,31,88,28,0.4,0.3,0.07,100,15.7
2015-03-03T12:00,33.2,91,30.8,0.4,0.2,0.14,100,17.4
2015-03-03T13:00,33.9,92,31.8,0.2,0,0.14,100,18.1
2015-03-03T14:00,34.8,89,32,0.1,0.1,0,100,18.3
2015-03-03T15:00,35.1,88,31.8,0,0,0,100,15.9
2015-03-03T16:00,34.7,86,31,0,0,0,100,11.9
